ID;CASE;SERIAL;REF;QUESTNNR;MODE;STARTED;BF01_01;BF01_02;BF01_03;BF01_04;BF01_05;BF01_06;BF01_07;BF01_08;BF01_09;BF01_10;BF01_11;BF01_12;BF01_13;BF01_14;BF01_15;BF01_16;BF01_17;BF01_18;BF01_19;BF01_20;BF02_21;BF02_22;BF02_23;BF02_24;BF02_25;BF02_26;BF02_27;BF02_28;BF02_29;BF02_30;BF02_31;BF02_32;BF02_33;BF02_34;BF02_35;BF02_36;BF02_37;BF02_38;BF02_39;BF02_40;BF03_61;BF03_42;BF03_43;BF03_44;BF03_45;BF03_46;BF03_47;BF03_48;BF03_49;BF03_50;BF03_51;BF03_52;BF03_53;BF03_54;BF03_55;BF03_56;BF03_57;BF03_58;BF03_59;BF03_60;DP03_01;DP03_02;DP05_01;DP05_02;DP06_01;DP08_01;DP08_02;DP09_01;DP09_02;DP10_01;DP10_02;DP11_01;DP11_02;DP12_01;DP12_02;DP13_01;DP13_02;DP14_01;DP14_02;DP16_01;DP16_02;DP17_01;DP19_01;DP19_02;DP20_01;DP20_02;DP21_01;DP21_02;DP22_01;DP22_02;DP23_01;DP23_02;DP24_01;DP24_02;DP25_01;DP25_02;DP27_01;DP27_02;DP28_01;DP30_01;DP30_02;DP31_01;DP31_02;DP32_01;DP32_02;DP33_01;DP33_02;DP34_01;DP34_02;DP35_01;DP35_02;DP36_01;DP36_02;DP38_01;DP38_02;DP39_01;DP41_01;DP41_02;DP42_01;DP42_02;DP43_01;DP43_02;DP44_01;DP44_02;DP45_01;DP45_02;DP46_01;DP46_02;DP47_01;DP47_02;JS02_01;JS02_02;JS02_03;JS02_04;JS02_05;JS02_06;JS02_07;JS02_08;JS02_09;JS02_10;JS03_01;JS03_02;JS03_03;JS03_04;JS03_05;JS03_11;JS03_06;JS03_07;JS03_08;JS03_09;JS03_10;JS04_01;JS04_02;JS04_03;JS04_04;JS04_05;JS04_06;JS04_07;JS04_08;JS04_09;JS04_10;JS05_01;JS05_02;JS05_03;JS05_04;JS05_05;JS05_06;JS05_07;JS05_08;JS05_09;JS05_10;SD01_01;SD02;SD03_01;SD03_01a;SD04_01;IV01_01;T1;T2;T3;T4;IV02_01;ZZ01_01;ZZ02_01;DQ01_01;DQ01_02;SE01_01;SE01_02;SE01_03;SE01_04;SE01_05;SE01_06;PC01_01;PC01_02;PC01_03;PC01_04;P_CODE;EV01;EV01_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME014;TIME015;TIME016;TIME017;TIME019;TIME021;TIME022;TIME024;TIME025;TIME026;TIME027;TIME028;TIME029;TIME030;TIME031;TIME032;TIME033;TIME034;TIME036;TIME037;TIME038;TIME039;TIME040;TIME041;TIME042;TIME043;TIME044;TIME045;TIME047;TIME049;TIME050;TIME051;TIME052;TIME053;TIME054;TIME055;TIME056;TIME057;TIME058;TIME059;TIME062;TIME063;TIME064;TIME065;TIME066;TIME067;TIME068;TIME069;TIME070;TIME071;TIME072;TIME073;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
204;550;;;base;interview;20/06/2018 9:19;4;5;4;5;4;2;4;3;2;5;4;1;3;1;2;5;6;3;4;5;3;2;4;3;2;1;3;3;2;5;5;4;4;5;4;6;5;1;2;6;6;3;2;2;2;5;5;5;5;3;1;6;4;4;2;5;4;4;1;4;4;1;7;2;3;0;3;0;2;0;2;0;1;0;0;0;0;0;0;7;10;2;0;2;0;1;0;1;0;1;0;1;0;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;4;3;4;4;4;2;4;5;5;4;4;4;4;5;5;4;4;4;5;4;5;4;3;2;2;4;2;5;4;5;4;6;4;4;6;4;3;4;5;21;2;VWL;1;6;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;7;4;5;5;3;3;5;3;2;3;I;D;B;17;IDB17;1;2;5;41;52;2;93;4;54;80;57;51;27;89;99;4;23;47;8;;9;5;8;2;8;6;4;3;4;3;3;43;9;22;3;46;10;6;3;4;3;6;32;16;9;2;5;3;3;2;3;5;3;40;7;4;2;3;3;2;3;3;4;3;18;13;38;1172;;20/06/2018 9:39;1;0;73;73;0;0;1.59;37
205;551;;;base;interview;20/06/2018 9:20;4;6;2;5;6;3;4;5;2;5;6;2;3;2;2;3;5;2;6;6;5;3;5;3;5;4;4;2;5;2;3;5;2;5;6;4;5;5;2;6;4;2;3;1;3;4;5;3;5;6;4;6;6;4;1;5;4;4;2;6;4;1;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;3;1;1;0;0;0;0;2;2;1;1;0;0;0;0;10;10;4;1;1;0;0;2;2;0;0;1;1;0;0;0;0;5;5;4;3;5;4;3;5;4;4;5;5;5;3;5;5;4;4;2;5;5;6;6;5;5;3;5;3;4;4;4;6;6;6;3;5;6;6;3;5;5;23;2;molekluare Biomedizin;1;8;1;;;;;StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,Verl;7;8;5;5;4;4;5;3;4;3;m;m;w;12;mmw12;1;2;43;83;51;6;119;12;65;65;61;60;35;98;121;7;42;81;6;;53;9;10;6;52;31;15;7;10;7;14;11;3;5;3;10;10;4;5;4;4;3;18;6;17;4;7;7;4;10;7;4;5;37;8;8;3;34;14;10;11;9;5;5;20;25;40;1549;;20/06/2018 9:45;1;0;73;73;0;0;1.06;12
206;552;;;base;interview;20/06/2018 9:26;3;3;4;6;6;5;3;3;2;5;5;5;1;2;2;2;4;2;4;6;5;2;6;4;5;6;5;5;3;3;4;1;4;4;4;6;2;1;3;6;3;5;1;4;1;2;4;3;5;6;6;5;6;3;1;6;3;2;2;6;4;-9;7;2;4;2;2;1;1;1;1;1;1;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6;6;5;5;6;3;6;6;5;6;6;5;5;2;4;5;6;5;3;4;6;4;6;5;6;2;1;2;2;5;1;6;6;5;6;6;6;3;6;3;4;23;2;Geographie;1;6;2;;;;;StartR2-EndR2,StartR4-EndR4,StartR1-EndR1,StartR3-EndR3,Verl;2;8;5;5;3;3;5;1;2;2;R;A;G;18;RAG14;1;2;19;151;84;5;129;19;78;91;75;74;59;140;124;13;46;84;13;37;33;12;14;4;21;5;8;10;5;5;5;67;24;13;7;76;38;25;11;5;15;18;37;4;13;1;16;4;4;5;4;5;6;71;12;32;9;39;8;5;6;8;6;6;28;20;27;2038;;20/06/2018 10:00;1;0;73;73;1;1;0.87;6
207;553;;;base;interview;20/06/2018 9:27;3;4;5;6;5;2;6;4;1;4;5;1;5;2;2;3;5;1;5;5;3;2;5;1;3;2;3;2;3;4;2;3;1;6;5;2;6;1;2;5;4;2;5;2;5;3;4;3;5;5;2;3;5;2;2;3;2;6;1;5;4;1;7;2;4;3;3;0;4;0;4;0;4;0;4;0;2;0;2;7;10;2;2;3;2;3;2;3;2;3;1;1;0;0;0;0;10;2;3;2;2;0;1;0;2;0;2;0;2;0;2;0;2;10;10;2;2;3;2;3;2;3;0;0;0;1;0;0;0;0;5;5;5;2;3;5;2;4;5;5;5;5;5;2;5;5;3;3;1;5;5;3;5;4;6;3;3;2;5;1;6;5;3;6;6;4;6;5;2;2;5;19;2;Bachelor Mathematik;1;4;3;;;;;StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,StartR1-EndR1,Verl;10;10;5;5;3;4;5;2;1;3;C;W;K;4;CWK04;1;2;9;95;58;5;88;9;45;61;43;59;39;82;83;9;24;53;6;;19;6;5;2;25;15;7;5;9;8;7;19;7;16;4;32;15;9;10;9;5;5;46;12;14;5;72;24;19;13;16;7;9;27;4;8;3;13;4;3;6;6;3;4;15;21;31;1392;;20/06/2018 9:50;1;0;73;73;0;0;1.06;10
208;554;;;base;interview;20/06/2018 9:27;4;5;2;5;5;3;3;3;2;4;4;3;2;2;2;4;2;5;4;5;4;2;5;5;2;5;5;2;4;5;4;1;4;4;3;4;4;4;5;6;4;3;2;3;2;4;3;2;4;5;2;2;4;2;2;5;5;2;3;4;4;1;7;2;3;3;3;2;2;1;;0;0;0;0;0;0;0;0;7;10;2;0;0;0;0;0;0;0;0;0;0;0;0;;;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;;;;;;;;;;;;;2;2;4;3;2;2;2;2;4;4;4;3;4;3;4;5;3;3;4;4;4;4;4;4;5;4;3;4;3;3;4;5;4;4;5;4;5;5;5;4;4;22;2;Englisch;1;2;1;;;;;StartR1-EndR1,StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,Verl;6;3;3;4;2;3;4;4;4;1;F;S;P;10;FSP10;1;2;5;32;83;15;183;18;89;97;83;91;59;189;225;7;35;54;11;;36;43;15;10;73;15;15;10;5;9;7;39;9;10;2;7;6;6;4;7;5;4;39;47;75;5;8;6;6;5;6;5;6;40;5;9;2;6;2;1;1;3;3;1;17;22;17;1887;;20/06/2018 10:00;1;0;73;73;8;8;1.15;27
209;557;;;base;interview;20/06/2018 9:31;4;6;4;3;3;4;5;2;2;1;5;3;4;1;2;2;5;2;4;4;4;5;1;2;5;6;2;5;4;5;2;3;5;5;3;3;4;4;1;4;5;5;2;4;3;2;4;1;4;3;5;4;4;4;4;6;2;6;3;4;4;1;7;2;1;0;3;0;3;0;2;0;2;0;2;0;2;0;1;7;10;2;0;3;0;3;0;2;0;2;0;2;0;1;0;1;10;2;0;0;2;0;2;0;2;0;3;0;2;0;2;0;1;10;10;2;0;3;0;2;0;2;0;2;0;1;0;1;0;1;6;4;4;3;6;3;5;6;6;5;6;6;5;4;6;5;4;6;4;5;4;5;6;4;4;3;3;3;4;3;2;5;5;6;5;6;5;4;6;5;5;21;2;Agrarwissenschaften Lehramt;1;4;4;;;;;StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,Verl;3;10;5;5;2;1;4;5;2;2;d;p;m;1;dpm01;1;2;23;106;80;4;110;13;67;84;76;74;42;141;115;12;37;81;8;;7;6;7;1;37;8;8;6;7;7;7;26;6;6;2;15;8;6;7;6;8;6;49;18;10;3;17;6;11;6;6;6;6;103;19;17;6;73;34;21;16;8;6;7;15;46;37;1816;;20/06/2018 10:02;1;0;73;73;0;0;0.93;7
210;558;;;base;interview;20/06/2018 9:34;5;5;2;6;5;4;5;2;1;5;5;6;4;1;4;6;6;1;6;6;3;2;1;1;2;5;3;5;6;4;2;2;2;6;4;3;6;2;1;5;2;1;4;3;2;6;5;2;6;4;1;6;3;2;5;5;6;5;1;1;4;1;7;2;5;;6;;6;;5;;4;;4;;3;;2;7;10;5;3;3;3;2;3;3;2;2;1;2;2;2;3;;10;2;4;;6;;5;;5;;4;;4;;3;;2;10;10;5;;5;;4;;4;;3;;3;;2;;2;5;5;5;2;5;3;1;6;5;6;6;6;6;5;6;5;6;4;4;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;20;2;Ernährungswissenschaften;1;2;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;8;10;5;5;4;5;6;1;1;1;A;K;K;23;AKK23;1;2;19;69;23;3;79;26;67;66;41;46;38;121;93;29;22;55;10;;18;6;11;2;35;18;14;9;7;17;7;52;12;20;4;67;20;25;12;13;13;20;34;33;18;3;97;14;14;18;17;22;23;19;8;6;2;15;11;6;4;23;7;4;13;17;15;1652;;20/06/2018 10:02;1;0;73;73;12;11;0.89;9
211;561;;;base;interview;20/06/2018 9:43;2;3;2;4;4;3;6;1;2;5;3;3;4;3;3;3;5;3;5;4;4;3;5;4;3;3;3;4;3;4;3;3;2;3;5;4;4;1;3;4;4;4;4;3;3;2;3;2;4;3;4;3;4;3;3;4;4;4;3;4;3;1;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;3;5;5;5;5;5;5;4;4;4;3;4;5;4;4;3;4;4;4;5;5;4;4;4;4;3;4;4;5;4;6;5;5;5;5;4;5;5;19;2;Naturwissenschaft;1;4;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,Verl;9;9;4;4;3;3;3;3;3;5;R;M;B;6;Rmb06;1;2;2;9;49;6;101;5;45;72;48;41;36;78;68;7;31;64;7;11;10;8;4;2;7;5;4;4;4;4;5;19;7;3;4;6;4;4;5;6;5;5;81;56;22;6;41;15;7;5;7;6;6;9;8;6;2;19;5;7;6;5;6;6;15;32;17;1200;;20/06/2018 10:03;1;0;73;73;0;0;1.38;28
212;564;;;base;interview;20/06/2018 9:52;5;6;6;6;4;4;6;6;2;6;6;6;4;5;4;6;4;4;4;4;5;5;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;3;4;4;4;5;4;3;5;3;4;4;5;4;4;2;4;4;5;3;4;4;4;4;2;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;5;5;5;3;4;5;4;4;3;3;4;3;4;3;5;4;2;5;6;5;3;4;2;4;4;4;4;4;4;4;5;3;5;4;6;6;6;6;6;23;2;Soziologie;1;2;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR4-EndR4,StartR1-EndR1,Verl;2;2;3;3;6;6;6;4;6;1;S;N;H;5;SNH05;1;2;8;17;138;3;60;6;41;26;16;40;40;60;48;5;10;23;26;80;17;19;10;2;7;11;7;9;6;8;8;41;75;15;7;53;18;15;10;12;8;15;54;52;12;6;16;9;7;11;8;8;8;19;5;13;2;15;7;9;7;8;7;12;32;33;15;1330;;20/06/2018 10:16;1;0;73;73;0;0;1.1;17
213;565;;;base;interview;20/06/2018 9:56;3;3;1;6;4;5;4;3;1;2;5;4;4;1;3;3;4;2;6;6;4;2;2;1;4;5;3;5;1;6;2;1;1;6;5;1;4;2;1;5;4;3;6;3;2;2;3;4;6;5;4;4;4;1;4;5;3;4;1;5;4;1;7;2;4;3;3;3;3;3;3;2;2;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;3;5;5;3;3;2;2;0;0;0;0;0;0;0;0;10;10;3;4;4;0;0;1;1;2;2;1;1;0;0;0;0;4;4;5;3;3;3;3;6;6;6;5;5;5;4;4;5;5;4;6;6;6;6;6;6;6;4;4;4;6;6;6;6;6;6;5;5;6;6;6;6;6;21;2;Jura;1;6;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;8;8;4;4;5;5;5;1;2;1;E;H;M;9;EHM09;1;2;15;111;113;5;172;11;84;84;95;117;57;124;133;8;30;72;10;;32;11;13;3;47;19;10;9;10;8;10;78;7;9;3;13;13;7;8;6;7;6;95;20;21;8;80;24;15;15;9;16;14;33;12;11;3;27;17;18;8;8;8;7;21;20;34;2114;;20/06/2018 10:32;1;0;73;73;0;0;0.73;1
214;566;;;base;interview;20/06/2018 9:57;2;2;5;5;4;6;6;2;2;6;4;3;6;1;3;3;5;1;6;6;4;2;1;4;2;6;2;6;1;3;1;3;1;5;5;4;4;1;1;6;4;4;6;1;1;1;6;1;5;5;6;6;6;4;2;6;4;5;2;6;4;1;7;2;4;3;3;2;3;1;2;1;1;0;1;0;0;0;0;7;10;4;3;3;2;2;1;2;0;1;0;1;0;0;0;0;10;2;4;3;3;2;3;1;2;1;1;0;1;0;0;0;0;10;10;2;2;2;1;2;0;1;0;1;0;1;0;0;0;0;5;5;2;2;5;5;5;6;6;6;5;5;3;3;4;5;5;5;5;4;5;4;5;5;5;4;5;4;5;4;5;5;5;5;6;4;6;5;4;4;5;20;2;Philosophie, Germanistik;1;2;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;9;6;4;5;2;2;4;2;1;1;B;D;B;12;BDB12;1;2;12;19;31;3;95;6;59;61;68;52;34;87;90;4;64;47;7;;6;4;4;2;11;5;6;9;5;6;6;14;5;5;2;16;8;6;5;5;7;6;7;6;8;1;11;6;8;6;5;5;7;57;9;12;4;68;17;13;6;6;5;10;10;30;6;1205;;20/06/2018 10:17;1;0;73;73;0;0;1.34;24
215;567;;;base;interview;20/06/2018 9:59;4;5;3;5;3;2;5;1;2;3;5;2;5;1;4;3;4;3;4;4;4;2;3;2;2;2;4;5;2;5;2;5;2;5;5;2;5;2;2;5;3;2;5;2;4;3;5;1;5;4;3;5;5;3;4;3;4;3;2;4;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;4;2;3;3;4;3;3;3;3;3;4;5;3;3;2;2;4;4;5;5;3;2;3;3;2;4;4;5;4;5;3;3;4;4;3;3;5;28;2;Jura ;1;8;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;3;10;5;5;3;5;5;4;1;2;M;R;V;17;Mrv17;1;2;36;183;123;10;224;13;109;123;74;83;59;139;126;12;62;120;6;;24;12;7;3;8;7;8;8;6;8;7;72;22;28;7;58;17;10;8;10;9;8;66;17;21;6;15;8;10;7;7;8;6;30;27;10;5;11;7;6;8;5;6;5;35;36;120;2331;;20/06/2018 10:38;1;0;73;73;0;0;0.78;4
216;568;;;base;interview;20/06/2018 10:00;5;3;4;5;6;2;4;3;2;6;5;4;3;4;2;4;4;3;4;6;5;4;4;3;6;3;4;3;4;2;3;4;1;5;6;3;5;2;2;6;3;2;1;3;1;3;2;2;5;6;2;5;5;4;1;5;3;4;4;6;4;1;7;2;2;0;0;0;0;2;2;1;1;0;0;0;0;0;0;7;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;4;2;2;3;3;5;4;5;6;5;4;3;4;5;5;4;4;3;4;2;4;4;4;1;2;1;1;1;2;3;3;3;3;2;4;2;2;1;2;21;2;Jura;1;6;1;;;;;StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,StartR2-EndR2,Verl;5;7;5;5;4;3;6;6;3;4;V;A;B;28;VAB28;1;2;35;79;56;17;132;9;71;59;48;59;33;90;95;3;53;39;12;;35;18;15;4;46;12;9;12;4;3;4;25;6;9;2;5;3;8;3;3;3;4;30;7;13;3;11;41;6;4;4;5;98;24;6;15;1;6;4;3;3;4;3;4;14;13;23;1375;;20/06/2018 10:24;1;0;73;73;0;0;1.29;23
217;569;;;base;interview;20/06/2018 10:01;3;4;2;5;3;3;6;5;2;3;5;5;2;1;1;2;5;3;6;4;5;3;6;4;4;2;5;6;4;6;2;4;3;5;4;1;6;1;1;4;4;1;1;3;5;4;6;6;4;3;4;5;4;3;5;2;5;3;2;1;4;1;7;2;1;0;1;1;1;1;0;2;1;4;2;1;0;2;1;7;10;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;10;2;0;0;1;2;0;1;2;0;0;2;0;1;1;0;0;10;10;4;0;2;0;0;0;2;0;0;0;0;0;0;0;0;4;5;4;4;4;2;4;2;5;6;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;1;1;1;1;1;1;3;3;5;4;3;3;5;3;4;3;23;2;Humanernährung M. SC. ;1;2;1;;;;;StartR1-EndR1,StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,Verl;8;10;4;5;3;4;4;4;5;5;E;Z;B;27;EZB27;1;2;9;19;42;3;81;4;50;18;46;26;30;70;87;5;8;27;12;;47;50;11;4;39;16;13;11;11;8;8;54;9;8;2;10;7;6;8;207;7;7;24;7;24;4;18;10;17;9;13;8;8;19;6;7;3;10;8;7;7;7;6;8;16;21;8;1153;;20/06/2018 10:23;1;0;73;73;0;0;1.17;19
219;571;;;base;interview;20/06/2018 10:10;5;5;4;6;6;3;6;5;2;5;3;1;4;1;6;6;6;2;4;6;1;4;6;2;1;1;2;1;3;6;5;2;2;6;4;3;6;4;1;6;2;6;2;4;1;6;2;1;6;6;5;5;3;2;1;4;1;2;1;5;4;4;10;10;0;10;4;0;0;0;1;0;0;2;2;0;1;0;0;7;10;0;5;5;8;2;0;3;3;1;4;2;3;3;4;2;10;2;0;0;0;0;0;0;0;3;2;3;2;5;1;0;2;10;10;0;0;0;1;1;1;1;0;1;0;2;2;;3;2;6;4;3;2;5;1;4;1;5;4;4;4;3;1;4;5;4;5;5;3;6;5;6;3;6;1;2;3;1;4;3;5;5;3;2;3;2;3;1;5;4;21;1;ELW;1;2;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,Verl;6;2;4;5;3;5;6;6;2;6;c;n;m;14;cnm14;1;2;47;53;131;5;97;12;73;79;59;47;44;83;87;24;23;66;14;21;31;43;7;2;23;6;14;5;3;6;7;32;97;7;4;32;15;4;9;5;3;7;30;15;13;1;12;3;3;6;4;4;4;3;40;21;7;68;20;11;7;6;11;8;28;22;22;1609;;20/06/2018 10:39;1;0;73;73;1;1;1.02;17
220;572;;;base;interview;20/06/2018 10:11;4;4;1;6;4;5;5;2;2;3;6;4;2;3;3;2;5;1;6;6;5;5;2;2;5;6;5;1;2;6;1;2;2;2;5;5;4;5;1;6;2;2;5;2;3;1;6;4;5;5;6;6;5;4;2;6;2;6;2;6;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;5;2;4;5;5;6;6;6;4;6;6;1;4;5;6;5;4;4;6;5;6;5;2;2;4;3;2;2;2;4;5;5;5;5;5;2;2;3;2;18;2;Jura;1;2;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR4-EndR4,StartR1-EndR1,Verl;3;4;5;5;3;2;4;4;5;2;N;R;B;28;NRB28;1;2;15;15;42;11;74;5;42;62;59;44;26;70;67;8;23;48;6;;11;5;5;1;4;5;3;3;3;3;3;42;11;13;4;29;15;7;5;8;6;5;27;9;10;2;5;6;4;5;4;9;6;24;25;4;2;5;5;4;4;4;4;5;16;13;11;1021;;20/06/2018 10:28;1;0;73;73;0;0;1.47;31
221;573;;;base;interview;20/06/2018 10:13;2;3;6;5;2;6;2;1;4;2;5;5;6;2;5;2;4;1;6;6;5;2;1;2;2;5;3;5;5;6;2;2;3;4;6;4;3;1;2;6;5;4;6;4;3;3;5;2;5;4;6;2;5;2;2;3;5;5;3;6;4;1;7;2;4;5;5;3;4;2;3;1;2;0;1;0;0;0;0;7;10;4;1;4;1;4;1;3;1;2;1;1;0;0;0;0;10;2;4;0;2;0;2;0;1;0;1;0;0;0;0;0;0;10;10;2;0;2;0;2;0;2;0;1;0;1;0;0;0;0;5;5;5;4;4;4;6;5;6;5;6;6;5;3;4;5;6;5;5;6;6;4;5;4;5;3;5;4;5;3;5;6;6;6;6;6;6;6;5;5;6;19;1;Germanistik;1;2;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;9;6;5;4;2;3;3;4;4;2;M;G;M;14;MGM14;1;2;14;69;34;4;115;5;47;43;35;34;96;71;82;5;15;39;5;;13;10;25;1;19;12;9;7;6;6;5;10;4;12;2;15;8;5;6;6;4;3;24;19;54;3;53;17;14;8;6;4;3;20;9;9;2;26;8;7;4;6;3;3;20;12;55;1290;;20/06/2018 10:34;1;0;73;73;0;0;1.24;17
223;575;;;base;interview;20/06/2018 10:18;4;2;3;6;5;5;5;4;1;3;3;1;4;1;5;3;3;3;6;6;1;4;2;2;5;1;4;4;1;4;3;4;1;6;5;2;5;1;3;5;1;1;3;1;2;5;5;1;6;6;2;5;5;1;1;5;6;3;1;4;4;1;7;2;5;4;4;3;3;2;2;1;2;0;3;0;0;0;1;7;10;6;5;3;3;3;3;3;3;3;2;2;2;2;1;2;10;2;0;1;2;1;2;1;1;2;2;3;3;2;2;2;2;10;10;2;3;2;1;1;2;2;2;3;2;3;2;2;3;3;4;3;3;2;5;1;3;3;4;4;5;5;3;2;4;5;3;4;1;3;5;5;5;5;3;3;3;4;3;3;2;6;5;5;5;5;6;3;5;5;5;19;2;Biologie BSc;1;2;1;;;;;StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,Verl;2;4;5;5;3;3;6;1;1;1;A;I;O;25;AIO25;1;2;16;46;89;6;125;14;85;82;68;65;40;135;121;7;29;47;31;;69;14;19;5;67;23;15;34;31;14;21;26;7;9;3;23;10;4;4;4;4;7;38;10;17;3;34;14;4;8;7;5;12;92;19;18;5;50;16;6;13;6;5;7;34;22;25;1889;;20/06/2018 10:49;1;0;73;73;0;0;0.79;3
224;577;;;base;interview;20/06/2018 10:18;4;4;4;6;6;4;6;1;1;5;2;4;2;1;1;5;6;1;6;6;4;4;1;4;6;1;3;6;2;2;2;1;1;5;6;6;6;1;1;6;4;4;1;3;1;3;5;1;6;6;2;5;6;2;1;6;3;4;3;6;4;1;7;2;4;4;4;3;3;4;4;1;1;0;0;0;0;0;0;7;10;4;5;5;4;4;3;3;1;1;0;0;0;0;0;0;10;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10;1;3;3;2;2;1;1;0;0;0;0;0;0;0;0;6;6;6;6;6;4;5;4;6;6;6;6;5;5;5;5;4;6;6;6;6;4;6;5;5;4;5;3;4;5;6;6;6;6;6;5;6;4;5;6;5;20;2;Politikwissenschaften;1;4;1;;;;;StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,StartR4-EndR4,Verl;9;7;5;5;5;4;6;3;4;2;S;R;B;20;SBR20;1;2;17;55;38;5;83;6;30;42;35;38;30;64;62;7;27;40;24;;35;14;15;3;69;19;39;11;5;5;4;18;7;6;3;16;9;11;4;5;3;3;28;22;14;3;14;8;5;3;3;3;3;30;21;9;1;23;4;6;3;3;3;3;15;22;33;1156;;20/06/2018 10:38;1;0;73;73;0;0;1.25;18
